"Rentrée";"Personnel";"Sexe";"Catégorie";"Grandes.disciplines";"classe_age3";"Effectif"
2017;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"56 ans et plus";244
2017;"titulaires";"Masculin";"PR";"Pharmacie";"36 à 55 ans";185
2017;"titulaires";"Masculin";"PR";"Pharmacie";"56 ans et plus";153
2017;"titulaires";"Masculin";"PR";"Sciences";"35 ans et moins";15
2017;"titulaires";"Masculin";"PR";"Sciences";"36 à 55 ans";4316
2017;"titulaires";"Masculin";"PR";"Sciences";"56 ans et plus";2207
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Droit, économie et gestion";"35 ans et moins";3
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Droit, économie et gestion";"36 à 55 ans";19
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Droit, économie et gestion";"56 ans et plus";5
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Lettres et sciences humaines";"36 à 55 ans";2
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Lettres et sciences humaines";"Non précisé";1
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Non spécifiée";"36 à 55 ans";1
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Non spécifiée";"56 ans et plus";1
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Pharmacie";"35 ans et moins";1
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Sciences";"35 ans et moins";2
2018;"non permanents";"Féminin";"ASS INV (corps NR)";"Sciences";"36 à 55 ans";1
2018;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"35 ans et moins";533
2018;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"36 à 55 ans";62
2018;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"56 ans et plus";2
2018;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"35 ans et moins";777
2018;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"36 à 55 ans";213
2018;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"56 ans et plus";3
2018;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"Non précisé";1
2018;"non permanents";"Féminin";"ATER";"Non spécifiée";"35 ans et moins";78
2018;"non permanents";"Féminin";"ATER";"Non spécifiée";"36 à 55 ans";13
2018;"non permanents";"Féminin";"ATER";"Pharmacie";"35 ans et moins";25
2018;"non permanents";"Féminin";"ATER";"Pharmacie";"36 à 55 ans";3
2018;"non permanents";"Féminin";"ATER";"Sciences";"35 ans et moins";489
2018;"non permanents";"Féminin";"ATER";"Sciences";"36 à 55 ans";48
2018;"non permanents";"Féminin";"ATER";"Sciences";"56 ans et plus";1
2018;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"35 ans et moins";38
2018;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"36 à 55 ans";47
2018;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"56 ans et plus";12
2018;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"Non précisé";3
2018;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"35 ans et moins";128
2018;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"36 à 55 ans";234
2018;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"56 ans et plus";57
2018;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"Non précisé";5
2018;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"35 ans et moins";37
2018;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"36 à 55 ans";48
2018;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"56 ans et plus";4
2018;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"Non précisé";10
2018;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"36 à 55 ans";1
2018;"non permanents";"Féminin";"CONT 2D";"Sciences";"35 ans et moins";18
2018;"non permanents";"Féminin";"CONT 2D";"Sciences";"36 à 55 ans";25
2018;"non permanents";"Féminin";"CONT 2D";"Sciences";"56 ans et plus";6
2018;"non permanents";"Féminin";"CONT 2D";"Sciences";"Non précisé";2
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"35 ans et moins";365
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"36 à 55 ans";10
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"35 ans et moins";869
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"36 à 55 ans";38
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"35 ans et moins";403
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"36 à 55 ans";7
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"56 ans et plus";1
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Pharmacie";"35 ans et moins";87
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Pharmacie";"36 à 55 ans";1
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"35 ans et moins";1151
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"36 à 55 ans";8
2018;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"Non précisé";40
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"35 ans et moins";302
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"36 à 55 ans";9
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"56 ans et plus";1
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"35 ans et moins";673
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"36 à 55 ans";43
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"Non précisé";2
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"35 ans et moins";1037
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"36 à 55 ans";17
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"35 ans et moins";104
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"36 à 55 ans";1
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"35 ans et moins";1645
2018;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"36 à 55 ans";11
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"35 ans et moins";378
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"36 à 55 ans";98
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"56 ans et plus";11
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"Non précisé";2
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"35 ans et moins";9
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"36 à 55 ans";4
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"56 ans et plus";1
2018;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"Non précisé";1
2018;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"35 ans et moins";53
2018;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"36 à 55 ans";73
2018;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"56 ans et plus";25
2018;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"Non précisé";5
2018;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"35 ans et moins";106
2018;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"36 à 55 ans";218
2018;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"56 ans et plus";76
2018;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"Non précisé";1
2018;"non permanents";"Féminin";"LRU";"Non spécifiée";"35 ans et moins";48
2018;"non permanents";"Féminin";"LRU";"Non spécifiée";"36 à 55 ans";84
2018;"non permanents";"Féminin";"LRU";"Non spécifiée";"56 ans et plus";14
2018;"non permanents";"Féminin";"LRU";"Non spécifiée";"Non précisé";1
2018;"non permanents";"Féminin";"LRU";"Pharmacie";"35 ans et moins";2
2018;"non permanents";"Féminin";"LRU";"Pharmacie";"36 à 55 ans";3
2018;"non permanents";"Féminin";"LRU";"Sciences";"35 ans et moins";37
2018;"non permanents";"Féminin";"LRU";"Sciences";"36 à 55 ans";38
2018;"non permanents";"Féminin";"LRU";"Sciences";"56 ans et plus";10
2018;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"35 ans et moins";56
2018;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"36 à 55 ans";35
2018;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"56 ans et plus";6
2018;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"35 ans et moins";10
2018;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"36 à 55 ans";6
2018;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"35 ans et moins";10
2018;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"36 à 55 ans";154
2018;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"56 ans et plus";39
2018;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"35 ans et moins";23
2018;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";193
2018;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"56 ans et plus";67
2018;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"35 ans et moins";7
2018;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"36 à 55 ans";36
2018;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"56 ans et plus";8
2018;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"35 ans et moins";4
2018;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"36 à 55 ans";13
2018;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"56 ans et plus";1
2018;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"35 ans et moins";9
2018;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"36 à 55 ans";43
2018;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"56 ans et plus";17
2018;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"Non précisé";1
2018;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"35 ans et moins";3
2018;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"36 à 55 ans";109
2018;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"56 ans et plus";48
2018;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"Non précisé";1
2018;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"35 ans et moins";1
2018;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";81
2018;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"56 ans et plus";40
2018;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"Non précisé";4
2018;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"35 ans et moins";1
2018;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"36 à 55 ans";21
2018;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"56 ans et plus";13
2018;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"36 à 55 ans";12
2018;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"56 ans et plus";5
2018;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"35 ans et moins";6
2018;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"36 à 55 ans";40
2018;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"56 ans et plus";13
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"35 ans et moins";2
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"36 à 55 ans";41
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"56 ans et plus";18
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Lettres et sciences humaines";"36 à 55 ans";4
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Lettres et sciences humaines";"56 ans et plus";2
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"36 à 55 ans";8
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"56 ans et plus";7
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"Non précisé";25
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Pharmacie";"35 ans et moins";1
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Pharmacie";"Non précisé";1
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"36 à 55 ans";16
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"56 ans et plus";7
2018;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"Non précisé";3
2018;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"35 ans et moins";634
2018;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"36 à 55 ans";56
2018;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"Non précisé";1
2018;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"35 ans et moins";511
2018;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"36 à 55 ans";111
2018;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"56 ans et plus";1
2018;"non permanents";"Masculin";"ATER";"Non spécifiée";"35 ans et moins";70
2018;"non permanents";"Masculin";"ATER";"Non spécifiée";"36 à 55 ans";11
2018;"non permanents";"Masculin";"ATER";"Pharmacie";"35 ans et moins";18
2018;"non permanents";"Masculin";"ATER";"Pharmacie";"36 à 55 ans";4
2018;"non permanents";"Masculin";"ATER";"Sciences";"35 ans et moins";753
2018;"non permanents";"Masculin";"ATER";"Sciences";"36 à 55 ans";64
2018;"non permanents";"Masculin";"ATER";"Sciences";"56 ans et plus";2
2018;"non permanents";"Masculin";"ATER";"Sciences";"Non précisé";1
2018;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"35 ans et moins";45
2018;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"36 à 55 ans";47
2018;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"56 ans et plus";19
2018;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"35 ans et moins";82
2018;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"36 à 55 ans";151
2018;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"56 ans et plus";49
2018;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"Non précisé";2
2018;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"35 ans et moins";30
2018;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"36 à 55 ans";24
2018;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"56 ans et plus";5
2018;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"Non précisé";6
2018;"non permanents";"Masculin";"CONT 2D";"Sciences";"35 ans et moins";55
2018;"non permanents";"Masculin";"CONT 2D";"Sciences";"36 à 55 ans";50
2018;"non permanents";"Masculin";"CONT 2D";"Sciences";"56 ans et plus";23
2018;"non permanents";"Masculin";"CONT 2D";"Sciences";"Non précisé";4
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"35 ans et moins";390
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"36 à 55 ans";11
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"35 ans et moins";585
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"36 à 55 ans";37
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"56 ans et plus";1
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"35 ans et moins";610
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"36 à 55 ans";6
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Pharmacie";"35 ans et moins";65
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Pharmacie";"36 à 55 ans";1
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"35 ans et moins";2166
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"36 à 55 ans";9
2018;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"Non précisé";57
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"35 ans et moins";309
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"36 à 55 ans";7
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"Non précisé";1
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"35 ans et moins";467
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"36 à 55 ans";27
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"56 ans et plus";1
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"Non précisé";1
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"35 ans et moins";1224
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"36 à 55 ans";32
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Pharmacie";"35 ans et moins";81
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"35 ans et moins";2683
2018;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"36 à 55 ans";28
2018;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"35 ans et moins";169
2018;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"36 à 55 ans";50
2018;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"56 ans et plus";2
2018;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"Non précisé";1
2018;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"35 ans et moins";7
2018;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"36 à 55 ans";1
2018;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"35 ans et moins";55
2018;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"36 à 55 ans";77
2018;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"56 ans et plus";34
2018;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"Non précisé";18
2018;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"35 ans et moins";75
2018;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"36 à 55 ans";122
2018;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"56 ans et plus";52
2018;"non permanents";"Masculin";"LRU";"Non spécifiée";"35 ans et moins";42
2018;"non permanents";"Masculin";"LRU";"Non spécifiée";"36 à 55 ans";82
2018;"non permanents";"Masculin";"LRU";"Non spécifiée";"56 ans et plus";32
2018;"non permanents";"Masculin";"LRU";"Non spécifiée";"Non précisé";1
2018;"non permanents";"Masculin";"LRU";"Pharmacie";"35 ans et moins";2
2018;"non permanents";"Masculin";"LRU";"Pharmacie";"56 ans et plus";2
2018;"non permanents";"Masculin";"LRU";"Sciences";"35 ans et moins";68
2018;"non permanents";"Masculin";"LRU";"Sciences";"36 à 55 ans";101
2018;"non permanents";"Masculin";"LRU";"Sciences";"56 ans et plus";33
2018;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"35 ans et moins";21
2018;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"36 à 55 ans";16
2018;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"56 ans et plus";1
2018;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"35 ans et moins";22
2018;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"36 à 55 ans";333
2018;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"56 ans et plus";131
2018;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"Non précisé";1
2018;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"35 ans et moins";30
2018;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";255
2018;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"56 ans et plus";86
2018;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"Non précisé";1
2018;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"35 ans et moins";10
2018;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"36 à 55 ans";72
2018;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"56 ans et plus";16
2018;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"35 ans et moins";7
2018;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"36 à 55 ans";14
2018;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"56 ans et plus";9
2018;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"35 ans et moins";39
2018;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"36 à 55 ans";202
2018;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"56 ans et plus";83
2018;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"Non précisé";4
2018;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"35 ans et moins";19
2018;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"36 à 55 ans";327
2018;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"56 ans et plus";209
2018;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"Non précisé";4
2018;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"35 ans et moins";4
2018;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";131
2018;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"56 ans et plus";99
2018;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"Non précisé";4
2018;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"35 ans et moins";2
2018;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"36 à 55 ans";51
2018;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"56 ans et plus";42
2018;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"36 à 55 ans";11
2018;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"56 ans et plus";9
2018;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"35 ans et moins";11
2018;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"36 à 55 ans";163
2018;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"56 ans et plus";126
2018;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"Non précisé";8
2018;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"35 ans et moins";65
2018;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"36 à 55 ans";630
2018;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"56 ans et plus";199
2018;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"35 ans et moins";350
2018;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"36 à 55 ans";2718
2018;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"56 ans et plus";1026
2018;"titulaires";"Féminin";"AM2D";"Non spécifiée";"35 ans et moins";37
2018;"titulaires";"Féminin";"AM2D";"Non spécifiée";"36 à 55 ans";45
2018;"titulaires";"Féminin";"AM2D";"Non spécifiée";"56 ans et plus";13
2018;"titulaires";"Féminin";"AM2D";"Sciences";"35 ans et moins";135
2018;"titulaires";"Féminin";"AM2D";"Sciences";"36 à 55 ans";760
2018;"titulaires";"Féminin";"AM2D";"Sciences";"56 ans et plus";160
2018;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"35 ans et moins";431
2018;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"36 à 55 ans";1885
2018;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"56 ans et plus";330
2018;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"35 ans et moins";574
2018;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"36 à 55 ans";4414
2018;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"56 ans et plus";1015
2018;"titulaires";"Féminin";"MCF";"Médecine";"35 ans et moins";46
2018;"titulaires";"Féminin";"MCF";"Médecine";"36 à 55 ans";537
2018;"titulaires";"Féminin";"MCF";"Médecine";"56 ans et plus";117
2018;"titulaires";"Féminin";"MCF";"Odontologie";"35 ans et moins";20
2018;"titulaires";"Féminin";"MCF";"Odontologie";"36 à 55 ans";88
2018;"titulaires";"Féminin";"MCF";"Odontologie";"56 ans et plus";25
2018;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"35 ans et moins";16
2018;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"36 à 55 ans";145
2018;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"56 ans et plus";24
2018;"titulaires";"Féminin";"MCF";"Pharmacie";"35 ans et moins";90
2018;"titulaires";"Féminin";"MCF";"Pharmacie";"36 à 55 ans";500
2018;"titulaires";"Féminin";"MCF";"Pharmacie";"56 ans et plus";101
2018;"titulaires";"Féminin";"MCF";"Sciences";"35 ans et moins";557
2018;"titulaires";"Féminin";"MCF";"Sciences";"36 à 55 ans";4381
2018;"titulaires";"Féminin";"MCF";"Sciences";"56 ans et plus";618
2018;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"35 ans et moins";23
2018;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"36 à 55 ans";612
2018;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"56 ans et plus";143
2018;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"35 ans et moins";1
2018;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"36 à 55 ans";929
2018;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"56 ans et plus";798
2018;"titulaires";"Féminin";"PR";"Médecine";"36 à 55 ans";508
2018;"titulaires";"Féminin";"PR";"Médecine";"56 ans et plus";307
2018;"titulaires";"Féminin";"PR";"Odontologie";"36 à 55 ans";29
2018;"titulaires";"Féminin";"PR";"Odontologie";"56 ans et plus";30
2018;"titulaires";"Féminin";"PR";"Personnel des grands établissements";"36 à 55 ans";93
2018;"titulaires";"Féminin";"PR";"Personnel des grands établissements";"56 ans et plus";64
2018;"titulaires";"Féminin";"PR";"Pharmacie";"36 à 55 ans";147
2018;"titulaires";"Féminin";"PR";"Pharmacie";"56 ans et plus";74
2018;"titulaires";"Féminin";"PR";"Sciences";"36 à 55 ans";1033
2018;"titulaires";"Féminin";"PR";"Sciences";"56 ans et plus";447
2018;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"35 ans et moins";43
2018;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"36 à 55 ans";582
2018;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"56 ans et plus";338
